# gene_name	gene_id	chr_hg38	start_hg38	end_hg38	strand_hg38	tss_hg38	LociDriverhg38	DisttoTSS	ISM	SumISMPearsonRtoCAGE,adult,brain	DriverPearsonRtoCAGE,adult,brain	DecreasedFractionofSumPearsonRWithoutDrivertoCAGE,adult,brain	IncreasedFractionofSumPearonRbyrankedDrivertoCAGE,adult,brain	NIndividualsWithSNV	FractionIndividualsWithSNV	IsMainDriver	ISMFractionofISMmaxinSNV	eQTL	maxeQTLgene	PearsonRGenotypetoObs	RefseqforwardCAGE,adult,brain	MaxISM+-1000TSS	StdISM+-1000ISM
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118979186	-50530	-0.00334	0.01	0.01	0.42	0.4	962	82.9	False	-0.011	-0.057289	2.902981	-0.0784	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118979285	-50431	-0.00901	0.01	0.01	1.11	1.11	960	82.7	False	-0.029	-0.055774	2.902981	-0.0763	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118979592	-50124	0.00111	0.01	0.02	0.14	0.14	802	69.1	False	0.004	0.055423	2.902981	0.0759	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118979937	-49779	0.0029	0.01	0.01	0.34	0.33	810	69.8	False	0.009	0.050651	2.902981	0.0703	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118982059	-47657	-0.00519	0.01	0.06	0.17	0.18	95	8.2	False	-0.017	-0.005225	2.902981	-0.0031	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118982999	-46717	0.0019	0.01	0.03	0.15	0.16	1122	96.6	False	0.006	0.038118	2.902981	0.0432	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118983597	-46119	0.01088	0.01	-0.0	1.12	1.05	554	47.7	False	0.035	0.047878	2.902981	0.0619	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118983984	-45732	0.00196	0.01	0.03	0.21	0.21	554	47.7	False	0.006	0.047878	2.902981	0.0619	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118984079	-45637	0.00121	0.01	0.02	0.13	0.13	555	47.8	False	0.004	0.048372	2.902981	0.0625	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118985443	-44273	-0.00157	0.01	0.03	0.17	0.18	1070	92.2	False	-0.005	-0.046991	2.902981	-0.0607	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118989293	-40423	0.00206	0.01	0.03	0.14	0.15	1127	97.1	False	0.007	0.025999	2.902981	0.0288	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118990079	-39637	0.00222	0.01	0.03	0.16	0.16	1128	97.2	False	0.007	0.024349	2.902981	0.0268	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118990162	-39554	0.0011	0.01	0.02	0.12	0.12	555	47.8	False	0.003	0.047847	2.902981	0.0618	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118992412	-37304	0.00354	0.01	0.04	0.06	0.06	39	3.4	False	0.011	-0.140228	2.902981	-0.049	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118994421	-35295	-0.00233	0.01	0.02	0.19	0.2	613	52.8	False	-0.007	0.019426	2.902981	0.0262	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118994784	-34932	-0.00077	0.01	0.01	0.06	0.06	611	52.6	False	-0.002	0.020643	2.902981	0.0277	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118997313	-32403	-0.0018	0.01	0.03	0.23	0.23	1085	93.5	False	-0.006	-0.052196	2.902981	-0.0652	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118998581	-31135	-0.0021	0.01	0.02	0.18	0.18	611	52.6	False	-0.007	0.020284	2.902981	0.0272	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118999058	-30658	-0.0024	0.01	0.02	0.2	0.2	611	52.6	False	-0.008	0.020787	2.902981	0.028	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	118999961	-29755	-0.00088	0.01	0.01	0.08	0.08	612	52.7	False	-0.003	0.025013	2.902981	0.0336	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119000473	-29243	-0.00049	0.01	0.01	0.06	0.06	1051	90.5	False	-0.002	-0.047932	2.902981	-0.064	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119001240	-28476	-0.00092	0.01	0.01	0.08	0.08	613	52.8	False	-0.003	0.030584	2.902981	0.0412	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119001617	-28099	-0.00545	0.01	0.06	0.51	0.55	623	53.7	False	-0.017	0.021415	2.902981	0.0286	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119001688	-28028	0.00718	0.01	0.0	0.37	0.36	192	16.5	False	0.023	0.069401	2.902981	0.0551	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119002533	-27183	-0.00078	0.01	0.01	0.07	0.07	585	50.4	False	-0.002	0.017374	2.902981	0.0229	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119002613	-27103	-0.00378	0.01	0.03	0.32	0.33	585	50.4	False	-0.012	0.017374	2.902981	0.0229	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119002831	-26885	-0.0008	0.01	0.01	0.12	0.12	577	49.7	False	-0.003	-0.110057	2.902981	-0.1383	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119003280	-26436	-0.01085	0.01	0.01	0.9	0.86	583	50.2	False	-0.035	0.018465	2.902981	0.0244	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119003615	-26101	-0.00551	0.01	0.05	0.46	0.51	585	50.4	False	-0.018	0.016151	2.902981	0.0214	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119005455	-24261	-0.00258	0.01	0.01	0.4	0.39	573	49.4	False	-0.008	-0.109769	2.902981	-0.1376	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119006786	-22930	0.01522	0.01	0.13	3.6	4.04	705	60.7	False	0.048	0.072222	2.902981	0.0989	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119009284	-20432	0.00644	0.01	0.03	1.48	1.51	728	62.7	False	0.021	0.062035	2.902981	0.0851	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119009656	-20060	-0.00134	0.01	0.03	0.16	0.16	527	45.4	False	-0.004	-0.100577	2.902981	-0.1022	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119009679	-20037	0.0015	0.01	0.03	0.12	0.12	1161	100.0	False	0.005	0.104279	2.902981	0.0998	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119010406	-19310	-0.0012	0.01	0.02	0.11	0.11	630	54.3	False	-0.004	0.004242	2.902981	0.0057	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119010701	-19015	-0.0012	0.01	0.02	0.18	0.18	574	49.4	False	-0.004	-0.093102	2.902981	-0.1144	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119010826	-18890	-0.00327	0.01	0.01	0.5	0.49	574	49.4	False	-0.01	-0.093531	2.902981	-0.1149	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119012927	-16789	-0.0005	0.01	0.01	0.08	0.08	572	49.3	False	-0.002	-0.094018	2.902981	-0.1159	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119013290	-16426	-0.00385	0.01	0.02	0.05	0.05	24	2.1	False	-0.012	-0.242122	2.902981	-0.0604	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119013819	-15897	-0.00071	0.01	0.01	0.06	0.06	622	53.6	False	-0.002	0.00972	2.902981	0.0131	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119015966	-13750	0.00857	0.01	0.0	0.16	0.16	34	2.9	False	0.027	-0.119191	2.902981	-0.0367	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119018209	-11507	-0.00323	0.01	-0.0	0.12	0.11	77	6.6	False	-0.01	-0.100323	2.902981	-0.0514	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119019498	-10218	0.00299	0.01	0.01	0.74	0.71	742	63.9	False	0.01	0.066137	2.902981	0.0912	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119020115	-9601	0.01633	0.01	0.08	1.03	1.15	1153	99.3	False	0.052	0.147349	2.902981	0.1279	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119020181	-9535	-0.00796	0.01	0.02	1.95	1.96	1036	89.2	False	-0.025	-0.130711	2.902981	-0.1709	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119020703	-9013	-0.01786	0.01	-0.0	5.13	5.14	986	84.9	False	-0.057	-0.154472	2.902981	-0.2121	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119023819	-5897	-0.00601	0.01	0.04	1.99	2.09	965	83.1	False	-0.019	-0.168279	2.902981	-0.236	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119025465	-4251	0.31399	0.01	0.8	51.06	69.24	809	69.7	True	1.0	0.157678	2.902981	0.2208	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119025813	-3903	0.01712	0.01	0.07	5.23	5.89	766	66.0	False	0.055	0.171783	2.902981	0.2382	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119029035	-681	-0.00395	0.01	0.03	1.31	1.33	921	79.3	False	-0.013	-0.149423	2.902981	-0.2087	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119029627	-89	0.03175	0.01	0.32	0.26	0.32	7	0.6	False	0.101	-0.154391	2.902981	-0.024	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119033948	4232	0.03507	0.01	0.31	0.19	0.14	5	0.4	False	0.112	-0.607239	2.902981	-0.0598	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119037071	7355	-0.01463	0.01	0.13	0.21	0.24	25	2.2	False	-0.047	-0.232126	2.902981	-0.06	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119039143	9427	-0.00504	0.01	0.08	1.61	1.79	929	80.0	False	-0.016	-0.137079	2.902981	-0.1924	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119044234	14518	-0.00024	0.01	0.01	0.08	0.08	929	80.0	False	-0.001	-0.137079	2.902981	-0.1924	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119044276	14560	0.00199	0.01	0.03	0.55	0.56	789	68.0	False	0.006	0.155412	2.902981	0.2169	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119044922	15206	0.00102	0.01	0.02	0.28	0.28	789	68.0	False	0.003	0.154172	2.902981	0.2149	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119048735	19019	0.00441	0.01	0.04	0.2	0.19	60	5.2	False	0.014	-0.152154	2.902981	-0.0654	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119051561	21845	0.00038	0.01	0.01	0.11	0.11	790	68.0	False	0.001	0.154172	2.902981	0.2149	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119054937	25221	-0.00027	0.01	0.01	0.09	0.09	929	80.0	False	-0.001	-0.137079	2.902981	-0.1924	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119057938	28222	-0.00141	0.01	0.02	0.07	0.06	1160	99.9	False	-0.004	0.137205	2.902981	0.0624	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119059941	30225	-0.00155	0.01	0.03	0.22	0.23	1118	96.3	False	-0.005	-0.045139	2.902981	-0.0516	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119059946	30230	-0.00131	0.01	0.03	0.19	0.2	1118	96.3	False	-0.004	-0.043166	2.902981	-0.0493	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119062472	32756	-0.00178	0.01	0.02	0.06	0.06	61	5.3	False	-0.006	-0.098845	2.902981	-0.0454	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119062521	32805	0.00144	0.01	0.02	0.39	0.4	798	68.7	False	0.005	0.149486	2.902981	0.2093	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119063402	33686	0.00087	0.01	0.01	0.09	0.09	381	32.8	False	0.003	0.069194	2.902981	0.0764	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119064457	34741	-0.00036	0.01	0.01	0.12	0.12	920	79.2	False	-0.001	-0.133207	2.902981	-0.1877	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119068652	38936	0.00193	0.01	0.03	0.09	0.09	60	5.2	False	0.006	-0.152154	2.902981	-0.0654	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119068783	39067	0.00649	0.01	0.02	1.74	1.75	790	68.0	False	0.021	0.15302	2.902981	0.2128	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119069457	39741	-0.00256	0.01	0.02	0.12	0.12	1160	99.9	False	-0.008	0.14891	2.902981	0.0663	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119072669	42953	0.00099	0.01	0.01	0.27	0.27	789	68.0	False	0.003	0.151739	2.902981	0.2117	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119074436	44720	-0.00048	0.01	0.01	0.15	0.15	929	80.0	False	-0.002	-0.140103	2.902981	-0.1963	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119075393	45677	-0.00373	0.01	0.03	0.17	0.17	1160	99.9	False	-0.012	0.14891	2.902981	0.0663	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119076264	46548	0.00209	0.01	0.03	0.57	0.59	789	68.0	False	0.007	0.153666	2.902981	0.2139	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119077428	47712	0.00135	0.01	0.03	0.06	0.06	65	5.6	False	0.004	-0.136232	2.902981	-0.0619	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119081665	51949	0.00358	0.01	0.05	0.16	0.16	60	5.2	False	0.011	-0.152154	2.902981	-0.0654	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119082698	52982	0.0094	0.01	-0.0	2.51	2.42	790	68.0	False	0.03	0.152861	2.902981	0.2128	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119085108	55392	-0.0023	0.01	0.03	0.74	0.75	929	80.0	False	-0.007	-0.137079	2.902981	-0.1924	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119085482	55766	-0.00786	0.01	-0.02	0.5	0.47	263	22.7	False	-0.025	-0.011521	2.902981	-0.0103	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119086042	56326	-0.00775	0.01	-0.01	0.24	0.23	61	5.3	False	-0.025	-0.098845	2.902981	-0.0454	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119086127	56411	-0.00224	0.01	0.04	0.17	0.18	293	25.2	False	-0.007	-0.086692	2.902981	-0.0836	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119088838	59122	-0.00059	0.01	0.01	0.19	0.19	928	79.9	False	-0.002	-0.137079	2.902981	-0.1924	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119090652	60936	-0.00872	0.01	0.01	2.67	2.64	924	79.6	False	-0.028	-0.13513	2.902981	-0.1903	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119090710	60994	-0.00437	0.01	0.05	1.27	1.32	892	76.8	False	-0.014	-0.129892	2.902981	-0.182	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119091119	61403	0.00165	0.01	0.04	0.42	0.44	776	66.8	False	0.005	0.14012	2.902981	0.1943	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119091850	62134	-0.0019	0.01	0.03	0.45	0.46	797	68.6	False	-0.006	-0.119123	2.902981	-0.1656	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119092299	62583	-0.0014	0.01	0.03	0.35	0.36	963	82.9	False	-0.004	-0.136881	2.902981	-0.1906	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119093142	63426	0.00279	0.01	0.01	0.69	0.68	783	67.4	False	0.009	0.137074	2.902981	0.1902	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119095066	65350	0.00175	0.01	0.03	0.43	0.44	778	67.0	False	0.006	0.135952	2.902981	0.1894	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119096777	67061	0.00241	0.01	0.02	0.21	0.21	305	26.3	False	0.008	0.086738	2.902981	0.0863	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119098232	68516	-0.00021	0.01	0.01	0.05	0.05	956	82.3	False	-0.001	-0.136058	2.902981	-0.1899	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119098296	68580	0.0005	0.01	0.01	0.13	0.12	783	67.4	False	0.002	0.135472	2.902981	0.1877	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119098761	69045	-0.00131	0.01	0.03	0.34	0.36	957	82.4	False	-0.004	-0.132261	2.902981	-0.1845	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119100409	70693	-0.00062	0.01	0.01	0.09	0.09	448	38.6	False	-0.002	-0.145767	2.902981	-0.1659	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119102716	73000	0.00256	0.01	0.01	0.63	0.63	784	67.5	False	0.008	0.136309	2.902981	0.1887	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119103720	74004	-0.00079	0.01	0.01	0.21	0.21	957	82.4	False	-0.003	-0.132294	2.902981	-0.1844	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119104427	74711	-0.00579	0.01	0.06	1.49	1.66	957	82.4	False	-0.018	-0.133911	2.902981	-0.1866	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119104613	74897	0.00363	0.01	0.05	0.89	0.96	784	67.5	False	0.012	0.137003	2.902981	0.1896	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119104900	75184	-0.00553	0.01	0.06	0.08	0.08	1161	100.0	False	-0.018	0.097755	2.902981	0.0224	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119105089	75373	0.0072	0.01	-0.0	1.74	1.7	784	67.5	False	0.023	0.1364	2.902981	0.1891	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119105675	75959	0.00099	0.01	0.01	0.24	0.24	785	67.6	False	0.003	0.13531	2.902981	0.1871	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119107460	77744	-0.00037	0.01	0.01	0.1	0.1	957	82.4	False	-0.001	-0.133519	2.902981	-0.1858	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119108381	78665	0.00043	0.01	0.01	0.11	0.11	784	67.5	False	0.001	0.139407	2.902981	0.1926	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119109449	79733	0.00173	0.01	0.03	0.43	0.44	783	67.4	False	0.006	0.137095	2.902981	0.1902	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119110322	80606	0.00092	0.01	0.01	0.23	0.22	785	67.6	False	0.003	0.135097	2.902981	0.1868	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119112913	83197	-0.00036	0.01	0.01	0.09	0.09	953	82.1	False	-0.001	-0.130456	2.902981	-0.1815	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119116292	86576	-0.00139	0.01	0.03	0.36	0.37	955	82.3	False	-0.004	-0.13218	2.902981	-0.1835	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119117736	88020	-0.00051	0.01	0.01	0.13	0.13	955	82.3	False	-0.002	-0.13218	2.902981	-0.1835	3.0621161	0.7347733974456787	0.09084564364033515
NANOS1	ENSG00000188613	10	119029716	119033732	+	119029716	119117860	88144	0.00056	0.01	0.01	0.14	0.14	788	67.9	False	0.002	0.136992	2.902981	0.1886	3.0621161	0.7347733974456787	0.09084564364033515
